Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7264,US-2021-101409,11/03/2021,11/07/2021,Standard Class,CU-10189,Client CU-10695,Home Office,United States,Washington,Washington,62692,West,OFF-AR-8263,Office Supplies,Art,Classic Desk Organizer,90.07,2,0.0,12.42
7265,US-2023-103531,09/22/2020,09/25/2020,Second Class,CU-10436,Client CU-10584,Home Office,United States,Wisconsin,Wisconsin,61852,Central,FUR-BO-8264,Furniture,Bookcases,Compact Bookcase,933.81,3,0.0,246.96
7266,US-2020-104860,04/07/2020,04/10/2020,Second Class,CU-10392,Client CU-10284,Home Office,United States,California,California,72767,West,FUR-BO-8265,Furniture,Bookcases,Compact Bookcase,139.82,1,0.0,58.67
7267,US-2023-103151,04/14/2023,04/19/2023,Same Day,CU-10544,Client CU-10557,Consumer,United States,Arizona,Arizona,41671,West,OFF-BI-8266,Office Supplies,Binders,Compact Ring Binder,37.76,1,0.0,10.19
7268,US-2022-102234,10/05/2020,10/10/2020,Second Class,CU-10496,Client CU-10130,Corporate,United States,Missouri,Missouri,57741,Central,OFF-LA-8267,Office Supplies,Labels,Pro Label Set,28.46,1,0.1,1.54
7269,US-2022-101046,01/28/2021,01/31/2021,Second Class,CU-10379,Client CU-10650,Consumer,United States,Pennsylvania,Pennsylvania,63951,East,TEC-AC-8268,Technology,Accessories,Pro Wireless Mouse,818.94,2,0.0,209.12
7270,US-2022-102262,07/02/2022,07/06/2022,First Class,CU-10188,Client CU-10540,Corporate,United States,Illinois,Illinois,67791,Central,OFF-BI-8269,Office Supplies,Binders,Deluxe Ring Binder,225.52,8,0.0,14.98
7271,US-2023-102075,05/21/2021,05/26/2021,Second Class,CU-10644,Client CU-10298,Consumer,United States,Ohio,Ohio,15021,Central,OFF-BI-8270,Office Supplies,Binders,Premium Ring Binder,269.03,8,0.0,76.4
7272,US-2020-104976,09/15/2022,09/17/2022,First Class,CU-10688,Client CU-10570,Home Office,United States,California,California,28464,West,TEC-CO-8271,Technology,Copiers,Standard Copier,1815.02,7,0.0,-227.55
7273,US-2022-103302,11/24/2020,11/30/2020,Standard Class,CU-10174,Client CU-10067,Consumer,United States,Pennsylvania,Pennsylvania,28955,East,OFF-ST-8272,Office Supplies,Storage,Classic Storage Box,241.15,4,0.0,27.45
7274,US-2023-103371,03/12/2020,03/17/2020,First Class,CU-10360,Client CU-10259,Home Office,United States,Pennsylvania,Pennsylvania,99469,East,FUR-TA-8273,Furniture,Tables,Classic Meeting Table,1946.75,6,0.15,362.09
7275,US-2023-100151,08/21/2023,08/25/2023,Standard Class,CU-10496,Client CU-10718,Consumer,United States,Florida,Florida,20018,South,TEC-AC-8274,Technology,Accessories,Ultra Wireless Mouse,1377.09,5,0.0,184.88
7276,US-2020-101400,06/14/2022,06/20/2022,Same Day,CU-10722,Client CU-10201,Corporate,United States,Georgia,Georgia,84429,South,TEC-PH-8275,Technology,Phones,Deluxe Smartphone,536.36,1,0.0,-8.51
7277,US-2022-101966,07/07/2021,07/12/2021,Standard Class,CU-10593,Client CU-10707,Corporate,United States,Utah,Utah,26595,West,OFF-LA-8276,Office Supplies,Labels,Classic Label Set,353.63,7,0.0,102.02
7278,US-2022-102950,10/11/2023,10/15/2023,Standard Class,CU-10762,Client CU-10637,Corporate,United States,Virginia,Virginia,78493,East,TEC-CO-8277,Technology,Copiers,Ultra Copier,798.66,4,0.3,-82.68
7279,US-2023-103087,12/21/2022,12/22/2022,Standard Class,CU-10342,Client CU-10550,Consumer,United States,Nevada,Nevada,48096,West,FUR-CH-8278,Furniture,Chairs,Compact Office Chair,2070.92,7,0.4,-80.36
7280,US-2023-100603,10/23/2023,10/29/2023,Standard Class,CU-10188,Client CU-10621,Consumer,United States,Tennessee,Tennessee,64934,South,TEC-MA-8279,Technology,Machines,Deluxe Label Printer,912.1,3,0.0,489.2
7281,US-2021-103101,08/13/2022,08/16/2022,Standard Class,CU-10625,Client CU-10001,Corporate,United States,California,California,31289,West,OFF-ST-8280,Office Supplies,Storage,Pro Storage Box,118.08,4,0.15,20.45
7282,US-2021-103301,03/24/2021,03/27/2021,First Class,CU-10208,Client CU-10466,Consumer,United States,Maryland,Maryland,61975,East,TEC-CO-8281,Technology,Copiers,Standard Copier,738.11,2,0.0,-9.05
7283,US-2021-100649,03/24/2021,03/28/2021,Standard Class,CU-10330,Client CU-10115,Consumer,United States,Colorado,Colorado,65486,West,FUR-TA-8282,Furniture,Tables,Executive Meeting Table,557.42,2,0.0,63.51
7284,US-2023-102391,03/31/2020,04/03/2020,First Class,CU-10110,Client CU-10033,Corporate,United States,Colorado,Colorado,99515,West,OFF-LA-8283,Office Supplies,Labels,Premium Label Set,62.03,1,0.0,17.97
7285,US-2020-104076,07/13/2020,07/15/2020,First Class,CU-10723,Client CU-10293,Consumer,United States,Utah,Utah,33879,West,FUR-FU-8284,Furniture,Furnishings,Compact Desk Lamp,1115.46,6,0.1,410.05
7286,US-2021-100457,02/15/2020,02/17/2020,First Class,CU-10111,Client CU-10503,Consumer,United States,Louisiana,Louisiana,72240,South,TEC-MA-8285,Technology,Machines,Pro Label Printer,315.18,1,0.0,52.79
7287,US-2022-103114,03/09/2023,03/12/2023,Second Class,CU-10010,Client CU-10583,Corporate,United States,Virginia,Virginia,82470,East,OFF-AR-8286,Office Supplies,Art,Pro Desk Organizer,93.88,2,0.0,5.64
7288,US-2022-104258,07/28/2022,07/29/2022,Standard Class,CU-10465,Client CU-10151,Consumer,United States,Virginia,Virginia,18126,East,OFF-LA-8287,Office Supplies,Labels,Pro Label Set,237.1,4,0.1,110.67
7289,US-2023-101039,01/12/2021,01/16/2021,Standard Class,CU-10105,Client CU-10006,Corporate,United States,New Jersey,New Jersey,63145,East,FUR-TA-8288,Furniture,Tables,Deluxe Meeting Table,2171.39,8,0.0,-225.65
7290,US-2022-104126,11/11/2020,11/15/2020,Standard Class,CU-10587,Client CU-10273,Home Office,United States,Tennessee,Tennessee,54389,South,FUR-BO-8289,Furniture,Bookcases,Executive Bookcase,838.08,5,0.0,39.7
7291,US-2021-100121,09/04/2021,09/08/2021,Second Class,CU-10682,Client CU-10691,Corporate,United States,Maryland,Maryland,34487,East,OFF-LA-8290,Office Supplies,Labels,Ultra Label Set,325.16,7,0.0,82.21
7292,US-2022-103130,06/18/2021,06/20/2021,Standard Class,CU-10049,Client CU-10710,Consumer,United States,Pennsylvania,Pennsylvania,81434,East,FUR-FU-8291,Furniture,Furnishings,Ultra Desk Lamp,1325.44,5,0.0,223.49
7293,US-2021-102337,08/18/2022,08/21/2022,Second Class,CU-10080,Client CU-10435,Consumer,United States,Washington,Washington,69492,West,TEC-MA-8292,Technology,Machines,Premium Label Printer,2631.89,7,0.3,196.3
7294,US-2023-104947,06/25/2021,06/28/2021,Standard Class,CU-10313,Client CU-10160,Consumer,United States,Michigan,Michigan,57424,Central,OFF-PA-8293,Office Supplies,Paper,Premium Copy Paper Ream,323.75,6,0.1,69.22
7295,US-2022-103718,08/25/2021,08/26/2021,Standard Class,CU-10631,Client CU-10266,Home Office,United States,North Carolina,North Carolina,47484,South,OFF-ST-8294,Office Supplies,Storage,Classic Storage Box,175.58,3,0.1,28.6
7296,US-2021-103193,06/06/2022,06/10/2022,Standard Class,CU-10361,Client CU-10626,Consumer,United States,Utah,Utah,52260,West,TEC-AC-8295,Technology,Accessories,Classic Wireless Mouse,563.7,1,0.0,80.89
7297,US-2020-100536,11/18/2023,11/19/2023,Second Class,CU-10281,Client CU-10531,Corporate,United States,Wisconsin,Wisconsin,96059,Central,OFF-BI-8296,Office Supplies,Binders,Ultra Ring Binder,72.75,3,0.1,26.71
7298,US-2023-102979,09/24/2022,09/25/2022,Standard Class,CU-10188,Client CU-10548,Consumer,United States,Colorado,Colorado,29860,West,FUR-FU-8297,Furniture,Furnishings,Premium Desk Lamp,350.78,1,0.15,78.27
7299,US-2023-100647,12/29/2021,01/02/2022,Standard Class,CU-10313,Client CU-10627,Consumer,United States,Pennsylvania,Pennsylvania,64148,East,TEC-PH-8298,Technology,Phones,Standard Smartphone,1305.67,5,0.1,-225.4
7300,US-2020-102576,04/23/2020,04/26/2020,First Class,CU-10713,Client CU-10203,Home Office,United States,Colorado,Colorado,49834,West,FUR-TA-8299,Furniture,Tables,Ultra Meeting Table,1012.09,6,0.1,552.39
7301,US-2023-102695,01/20/2021,01/22/2021,Standard Class,CU-10467,Client CU-10268,Consumer,United States,Georgia,Georgia,33639,South,OFF-BI-8300,Office Supplies,Binders,Compact Ring Binder,46.67,1,0.0,11.4
7302,US-2020-102756,11/01/2023,11/07/2023,Standard Class,CU-10319,Client CU-10172,Home Office,United States,Colorado,Colorado,61096,West,FUR-BO-8301,Furniture,Bookcases,Classic Bookcase,2808.26,8,0.0,183.22
7303,US-2022-100034,04/15/2020,04/16/2020,Standard Class,CU-10305,Client CU-10258,Consumer,United States,Arizona,Arizona,96438,West,OFF-FA-8302,Office Supplies,Fasteners,Premium Stapler,199.88,4,0.0,55.62
7304,US-2021-101945,06/08/2020,06/11/2020,Standard Class,CU-10708,Client CU-10718,Corporate,United States,Virginia,Virginia,37735,East,OFF-PA-8303,Office Supplies,Paper,Ultra Copy Paper Ream,366.3,6,0.0,46.36
7305,US-2022-102118,10/30/2022,11/01/2022,Standard Class,CU-10014,Client CU-10591,Home Office,United States,Maryland,Maryland,56626,East,FUR-FU-8304,Furniture,Furnishings,Compact Desk Lamp,1567.06,5,0.3,-316.54
7306,US-2020-101196,02/06/2020,02/12/2020,Standard Class,CU-10514,Client CU-10776,Consumer,United States,Colorado,Colorado,17749,West,TEC-AC-8305,Technology,Accessories,Pro Wireless Mouse,227.91,1,0.0,-29.53
7307,US-2020-100096,01/08/2020,01/09/2020,Standard Class,CU-10219,Client CU-10527,Corporate,United States,Pennsylvania,Pennsylvania,83029,East,OFF-AR-8306,Office Supplies,Art,Deluxe Desk Organizer,55.61,1,0.0,12.68
7308,US-2022-101490,10/24/2023,10/28/2023,Second Class,CU-10763,Client CU-10277,Consumer,United States,Illinois,Illinois,63606,Central,OFF-AR-8307,Office Supplies,Art,Ultra Desk Organizer,48.82,1,0.0,9.1
7309,US-2022-100514,05/07/2021,05/12/2021,Standard Class,CU-10616,Client CU-10630,Consumer,United States,North Carolina,North Carolina,55360,South,OFF-PA-8308,Office Supplies,Paper,Premium Copy Paper Ream,203.02,5,0.0,12.56
7310,US-2022-102186,12/20/2021,12/26/2021,Standard Class,CU-10273,Client CU-10295,Home Office,United States,New York,New York,81105,East,OFF-LA-8309,Office Supplies,Labels,Executive Label Set,109.97,2,0.0,25.56
7311,US-2021-100237,07/03/2023,07/07/2023,Standard Class,CU-10497,Client CU-10586,Corporate,United States,Michigan,Michigan,75378,Central,OFF-ST-8310,Office Supplies,Storage,Standard Storage Box,118.22,2,0.0,40.3
7312,US-2021-103769,09/04/2023,09/08/2023,Second Class,CU-10728,Client CU-10640,Corporate,United States,New York,New York,81810,East,TEC-AC-8311,Technology,Accessories,Ultra Wireless Mouse,426.88,1,0.0,76.14
7313,US-2022-103406,07/31/2022,08/01/2022,Second Class,CU-10068,Client CU-10272,Home Office,United States,New York,New York,57898,East,OFF-ST-8312,Office Supplies,Storage,Deluxe Storage Box,77.14,3,0.0,-10.21
7314,US-2021-101329,02/22/2023,02/24/2023,Standard Class,CU-10290,Client CU-10079,Home Office,United States,Nevada,Nevada,91611,West,OFF-FA-8313,Office Supplies,Fasteners,Classic Stapler,52.25,2,0.0,19.98
7315,US-2022-104686,09/20/2023,09/22/2023,Standard Class,CU-10108,Client CU-10426,Corporate,United States,Nevada,Nevada,65161,West,OFF-ST-8314,Office Supplies,Storage,Pro Storage Box,180.4,5,0.2,-18.84
7316,US-2023-102203,01/30/2022,02/03/2022,Second Class,CU-10030,Client CU-10360,Consumer,United States,Florida,Florida,71564,South,FUR-BO-8315,Furniture,Bookcases,Premium Bookcase,159.39,1,0.1,34.3
7317,US-2023-102363,07/18/2023,07/22/2023,First Class,CU-10568,Client CU-10491,Corporate,United States,Arizona,Arizona,20344,West,TEC-MA-8316,Technology,Machines,Premium Label Printer,785.6,4,0.15,279.81
7318,US-2023-102955,11/29/2021,11/30/2021,Standard Class,CU-10154,Client CU-10233,Consumer,United States,Oregon,Oregon,14050,West,OFF-ST-8317,Office Supplies,Storage,Pro Storage Box,294.58,6,0.0,31.31
7319,US-2020-100944,12/15/2023,12/21/2023,Standard Class,CU-10468,Client CU-10227,Consumer,United States,Utah,Utah,89446,West,OFF-AR-8318,Office Supplies,Art,Deluxe Desk Organizer,411.34,7,0.0,157.96
7320,US-2020-100348,06/20/2020,06/21/2020,Standard Class,CU-10400,Client CU-10728,Corporate,United States,Pennsylvania,Pennsylvania,35209,East,FUR-BO-8319,Furniture,Bookcases,Pro Bookcase,1790.26,5,0.0,657.37
7321,US-2023-103383,04/21/2022,04/27/2022,Standard Class,CU-10566,Client CU-10005,Corporate,United States,Utah,Utah,54737,West,FUR-TA-8320,Furniture,Tables,Deluxe Meeting Table,1038.3,7,0.2,362.43
7322,US-2020-101976,03/08/2021,03/14/2021,Standard Class,CU-10236,Client CU-10324,Consumer,United States,Virginia,Virginia,73320,East,OFF-ST-8321,Office Supplies,Storage,Premium Storage Box,214.35,4,0.15,-31.04
7323,US-2021-101349,12/12/2023,12/15/2023,Standard Class,CU-10560,Client CU-10763,Corporate,United States,Oregon,Oregon,58616,West,FUR-BO-8322,Furniture,Bookcases,Compact Bookcase,867.98,3,0.0,161.27
7324,US-2021-100565,09/08/2021,09/10/2021,Standard Class,CU-10118,Client CU-10099,Home Office,United States,Illinois,Illinois,32498,Central,FUR-TA-8323,Furniture,Tables,Executive Meeting Table,1882.09,5,0.0,160.77
7325,US-2023-102143,07/23/2022,07/28/2022,Standard Class,CU-10107,Client CU-10606,Consumer,United States,Missouri,Missouri,13335,Central,TEC-PH-8324,Technology,Phones,Deluxe Smartphone,2834.39,5,0.0,931.35
7326,US-2022-104374,09/07/2022,09/10/2022,Second Class,CU-10731,Client CU-10108,Consumer,United States,Nevada,Nevada,28898,West,TEC-MA-8325,Technology,Machines,Standard Label Printer,1710.57,6,0.0,-74.15
7327,US-2021-100481,07/28/2020,08/03/2020,First Class,CU-10753,Client CU-10702,Consumer,United States,Oregon,Oregon,85164,West,OFF-PA-8326,Office Supplies,Paper,Premium Copy Paper Ream,28.46,1,0.0,11.99
7328,US-2021-100877,04/04/2021,04/06/2021,Standard Class,CU-10052,Client CU-10454,Home Office,United States,North Carolina,North Carolina,40663,South,FUR-TA-8327,Furniture,Tables,Compact Meeting Table,165.7,1,0.0,29.81
7329,US-2021-100481,03/30/2022,03/31/2022,First Class,CU-10546,Client CU-10289,Corporate,United States,Arizona,Arizona,80565,West,TEC-CO-8328,Technology,Copiers,Standard Copier,2301.82,4,0.0,216.28
7330,US-2021-103869,01/04/2023,01/07/2023,Standard Class,CU-10695,Client CU-10296,Corporate,United States,Oregon,Oregon,30703,West,OFF-ST-8329,Office Supplies,Storage,Standard Storage Box,101.54,3,0.1,30.17
7331,US-2023-101895,12/17/2023,12/22/2023,Standard Class,CU-10143,Client CU-10165,Home Office,United States,California,California,62207,West,FUR-CH-8330,Furniture,Chairs,Pro Office Chair,1750.66,7,0.15,120.72
7332,US-2020-101104,08/14/2023,08/19/2023,Standard Class,CU-10647,Client CU-10730,Consumer,United States,North Carolina,North Carolina,20812,South,TEC-CO-8331,Technology,Copiers,Ultra Copier,1071.58,3,0.0,67.15
7333,US-2022-103798,10/08/2021,10/12/2021,Same Day,CU-10041,Client CU-10593,Home Office,United States,Maryland,Maryland,48013,East,OFF-ST-8332,Office Supplies,Storage,Executive Storage Box,151.92,3,0.0,33.17
7334,US-2022-100074,07/02/2020,07/04/2020,Same Day,CU-10519,Client CU-10715,Consumer,United States,Missouri,Missouri,24506,Central,FUR-FU-8333,Furniture,Furnishings,Executive Desk Lamp,302.35,1,0.0,55.87
7335,US-2023-103679,05/06/2021,05/11/2021,Standard Class,CU-10640,Client CU-10753,Consumer,United States,Arizona,Arizona,62624,West,FUR-BO-8334,Furniture,Bookcases,Premium Bookcase,1890.28,5,0.0,195.38
7336,US-2021-101769,05/10/2020,05/13/2020,Same Day,CU-10191,Client CU-10172,Consumer,United States,Michigan,Michigan,20895,Central,OFF-BI-8335,Office Supplies,Binders,Executive Ring Binder,193.19,7,0.0,75.03
7337,US-2020-101068,10/01/2023,10/04/2023,Standard Class,CU-10773,Client CU-10690,Corporate,United States,Arizona,Arizona,73250,West,OFF-AR-8336,Office Supplies,Art,Deluxe Desk Organizer,130.89,4,0.0,46.72
7338,US-2020-101944,05/13/2022,05/14/2022,Standard Class,CU-10466,Client CU-10530,Corporate,United States,Michigan,Michigan,15924,Central,OFF-AR-8337,Office Supplies,Art,Deluxe Desk Organizer,25.07,1,0.3,1.68
7339,US-2021-101329,06/18/2020,06/23/2020,First Class,CU-10546,Client CU-10111,Consumer,United States,Minnesota,Minnesota,26599,Central,OFF-ST-8338,Office Supplies,Storage,Standard Storage Box,329.5,8,0.4,-54.33
7340,US-2022-100850,07/05/2023,07/06/2023,First Class,CU-10135,Client CU-10243,Consumer,United States,Massachusetts,Massachusetts,49598,East,OFF-BI-8339,Office Supplies,Binders,Compact Ring Binder,47.94,1,0.0,16.39
7341,US-2023-102183,04/12/2022,04/18/2022,First Class,CU-10551,Client CU-10775,Corporate,United States,Massachusetts,Massachusetts,17434,East,OFF-BI-8340,Office Supplies,Binders,Standard Ring Binder,56.92,2,0.3,-9.31
7342,US-2020-101632,12/23/2023,12/26/2023,Standard Class,CU-10265,Client CU-10088,Corporate,United States,Wisconsin,Wisconsin,43328,Central,FUR-FU-8341,Furniture,Furnishings,Compact Desk Lamp,163.32,1,0.15,64.36
7343,US-2022-102122,01/08/2020,01/09/2020,Standard Class,CU-10762,Client CU-10546,Consumer,United States,Maryland,Maryland,38152,East,FUR-FU-8342,Furniture,Furnishings,Deluxe Desk Lamp,548.28,2,0.3,-149.06
7344,US-2020-100696,06/11/2023,06/12/2023,Second Class,CU-10554,Client CU-10631,Corporate,United States,California,California,46071,West,FUR-TA-8343,Furniture,Tables,Pro Meeting Table,1500.29,5,0.2,267.22
7345,US-2021-101473,05/04/2023,05/09/2023,Second Class,CU-10541,Client CU-10336,Corporate,United States,North Carolina,North Carolina,12319,South,OFF-LA-8344,Office Supplies,Labels,Compact Label Set,90.42,2,0.0,-9.5
7346,US-2021-104085,11/30/2020,12/04/2020,Standard Class,CU-10364,Client CU-10035,Home Office,United States,Colorado,Colorado,73653,West,FUR-CH-8345,Furniture,Chairs,Classic Office Chair,1025.65,7,0.0,275.49
7347,US-2022-104722,03/19/2020,03/25/2020,Standard Class,CU-10733,Client CU-10565,Consumer,United States,Pennsylvania,Pennsylvania,83760,East,FUR-BO-8346,Furniture,Bookcases,Pro Bookcase,1106.27,3,0.0,106.13
7348,US-2022-101246,12/24/2020,12/25/2020,Standard Class,CU-10445,Client CU-10269,Corporate,United States,Massachusetts,Massachusetts,18317,East,TEC-AC-8347,Technology,Accessories,Deluxe Wireless Mouse,2260.4,7,0.4,450.95
7349,US-2021-102929,06/09/2020,06/13/2020,Standard Class,CU-10627,Client CU-10120,Consumer,United States,Virginia,Virginia,50687,East,TEC-MA-8348,Technology,Machines,Deluxe Label Printer,1773.86,4,0.1,272.71
7350,US-2023-103927,09/09/2021,09/11/2021,Standard Class,CU-10220,Client CU-10699,Consumer,United States,Colorado,Colorado,88014,West,OFF-ST-8349,Office Supplies,Storage,Pro Storage Box,277.65,7,0.0,92.18
7351,US-2021-102881,12/31/2021,01/02/2022,Standard Class,CU-10127,Client CU-10449,Consumer,United States,Pennsylvania,Pennsylvania,18267,East,OFF-ST-8350,Office Supplies,Storage,Classic Storage Box,56.6,2,0.0,4.6
7352,US-2020-101112,01/08/2021,01/14/2021,Second Class,CU-10755,Client CU-10620,Consumer,United States,New York,New York,87628,East,OFF-BI-8351,Office Supplies,Binders,Deluxe Ring Binder,357.38,7,0.0,50.62
7353,US-2023-101295,12/05/2023,12/08/2023,First Class,CU-10045,Client CU-10055,Home Office,United States,Texas,Texas,69942,Central,OFF-BI-8352,Office Supplies,Binders,Standard Ring Binder,128.1,3,0.0,33.61
7354,US-2022-100786,01/21/2021,01/26/2021,Second Class,CU-10067,Client CU-10288,Consumer,United States,Minnesota,Minnesota,67745,Central,OFF-BI-8353,Office Supplies,Binders,Premium Ring Binder,317.42,8,0.0,28.53
7355,US-2020-102344,02/20/2023,02/24/2023,First Class,CU-10302,Client CU-10106,Corporate,United States,Washington,Washington,96070,West,FUR-FU-8354,Furniture,Furnishings,Compact Desk Lamp,1400.12,5,0.0,494.74
7356,US-2022-101274,05/08/2021,05/09/2021,Standard Class,CU-10356,Client CU-10087,Corporate,United States,Nevada,Nevada,96628,West,TEC-MA-8355,Technology,Machines,Compact Label Printer,1062.01,2,0.0,463.08
7357,US-2021-104997,10/27/2020,10/30/2020,Second Class,CU-10509,Client CU-10254,Home Office,United States,Alabama,Alabama,50800,South,TEC-PH-8356,Technology,Phones,Pro Smartphone,1071.76,3,0.4,143.15
7358,US-2020-103052,07/25/2022,07/30/2022,Standard Class,CU-10368,Client CU-10749,Consumer,United States,Texas,Texas,72926,Central,TEC-CO-8357,Technology,Copiers,Pro Copier,3168.74,6,0.0,941.37
7359,US-2022-101162,10/12/2022,10/15/2022,Standard Class,CU-10015,Client CU-10558,Home Office,United States,Colorado,Colorado,76364,West,FUR-FU-8358,Furniture,Furnishings,Ultra Desk Lamp,585.1,3,0.0,193.22
7360,US-2020-103732,12/04/2022,12/08/2022,Standard Class,CU-10680,Client CU-10008,Consumer,United States,Ohio,Ohio,94461,Central,OFF-AR-8359,Office Supplies,Art,Pro Desk Organizer,100.92,2,0.0,20.52
7361,US-2023-104847,02/04/2021,02/08/2021,Standard Class,CU-10736,Client CU-10742,Home Office,United States,California,California,86290,West,OFF-AR-8360,Office Supplies,Art,Standard Desk Organizer,293.76,5,0.0,83.89
7362,US-2022-102042,06/24/2021,06/29/2021,First Class,CU-10053,Client CU-10564,Corporate,United States,Virginia,Virginia,17227,East,OFF-PA-8361,Office Supplies,Paper,Classic Copy Paper Ream,117.83,3,0.3,11.0
7363,US-2023-100939,11/10/2022,11/14/2022,Standard Class,CU-10127,Client CU-10629,Home Office,United States,Alabama,Alabama,10392,South,TEC-PH-8362,Technology,Phones,Executive Smartphone,2497.52,5,0.0,999.98
7364,US-2021-103169,03/22/2021,03/25/2021,Standard Class,CU-10579,Client CU-10621,Home Office,United States,Massachusetts,Massachusetts,98092,East,FUR-BO-8363,Furniture,Bookcases,Pro Bookcase,1320.49,5,0.0,186.91
7365,US-2023-101891,03/15/2022,03/18/2022,First Class,CU-10411,Client CU-10422,Consumer,United States,Colorado,Colorado,12938,West,OFF-ST-8364,Office Supplies,Storage,Compact Storage Box,228.72,5,0.15,22.47
7366,US-2020-100288,09/21/2020,09/25/2020,Standard Class,CU-10545,Client CU-10096,Consumer,United States,California,California,74001,West,TEC-CO-8365,Technology,Copiers,Premium Copier,1325.17,3,0.2,314.8
7367,US-2020-104096,03/08/2022,03/10/2022,Second Class,CU-10187,Client CU-10019,Consumer,United States,Virginia,Virginia,26631,East,OFF-ST-8366,Office Supplies,Storage,Pro Storage Box,219.39,8,0.0,55.9
7368,US-2023-100167,05/03/2022,05/05/2022,Standard Class,CU-10408,Client CU-10435,Consumer,United States,North Carolina,North Carolina,15675,South,OFF-LA-8367,Office Supplies,Labels,Standard Label Set,236.91,4,0.1,60.58
7369,US-2021-104945,08/24/2020,08/25/2020,Standard Class,CU-10489,Client CU-10702,Consumer,United States,California,California,70769,West,OFF-FA-8368,Office Supplies,Fasteners,Ultra Stapler,85.07,2,0.0,27.07
7370,US-2021-102141,01/03/2022,01/05/2022,Standard Class,CU-10518,Client CU-10410,Consumer,United States,Washington,Washington,48770,West,TEC-PH-8369,Technology,Phones,Premium Smartphone,676.81,2,0.0,-48.25
7371,US-2021-103393,03/03/2022,03/04/2022,Same Day,CU-10185,Client CU-10253,Consumer,United States,Ohio,Ohio,66202,Central,OFF-LA-8370,Office Supplies,Labels,Compact Label Set,320.34,6,0.0,72.06
7372,US-2023-101395,12/31/2022,01/01/2023,Standard Class,CU-10269,Client CU-10716,Corporate,United States,Minnesota,Minnesota,46885,Central,OFF-ST-8371,Office Supplies,Storage,Standard Storage Box,102.73,4,0.0,24.98
7373,US-2020-100336,09/06/2020,09/11/2020,Second Class,CU-10395,Client CU-10410,Corporate,United States,New Jersey,New Jersey,47720,East,TEC-CO-8372,Technology,Copiers,Pro Copier,3160.27,8,0.0,1417.12
7374,US-2021-104465,09/12/2022,09/17/2022,Standard Class,CU-10243,Client CU-10547,Consumer,United States,Maryland,Maryland,27753,East,OFF-BI-8373,Office Supplies,Binders,Standard Ring Binder,121.84,2,0.1,59.11
7375,US-2022-102522,07/17/2023,07/23/2023,Same Day,CU-10226,Client CU-10170,Consumer,United States,New Jersey,New Jersey,78661,East,OFF-BI-8374,Office Supplies,Binders,Standard Ring Binder,180.02,4,0.0,81.17
7376,US-2021-100901,10/20/2021,10/22/2021,Second Class,CU-10311,Client CU-10047,Consumer,United States,Tennessee,Tennessee,90477,South,TEC-CO-8375,Technology,Copiers,Executive Copier,1829.95,8,0.1,385.79
7377,US-2021-101445,05/30/2022,06/05/2022,Standard Class,CU-10144,Client CU-10744,Home Office,United States,Washington,Washington,37854,West,OFF-LA-8376,Office Supplies,Labels,Executive Label Set,94.16,4,0.0,28.2
7378,US-2020-102496,01/29/2023,01/30/2023,Standard Class,CU-10529,Client CU-10765,Consumer,United States,Virginia,Virginia,76375,East,OFF-PA-8377,Office Supplies,Paper,Classic Copy Paper Ream,289.1,7,0.4,-72.73
7379,US-2021-102677,01/28/2023,01/30/2023,Second Class,CU-10189,Client CU-10152,Consumer,United States,Michigan,Michigan,99386,Central,OFF-ST-8378,Office Supplies,Storage,Premium Storage Box,449.73,8,0.0,136.91
7380,US-2020-103372,03/29/2020,04/03/2020,Standard Class,CU-10769,Client CU-10651,Home Office,United States,Texas,Texas,78602,Central,OFF-ST-8379,Office Supplies,Storage,Premium Storage Box,66.25,3,0.2,15.55
7381,US-2020-102180,02/01/2021,02/05/2021,Standard Class,CU-10102,Client CU-10455,Consumer,United States,Georgia,Georgia,10055,South,TEC-CO-8380,Technology,Copiers,Ultra Copier,1979.23,8,0.0,109.14
7382,US-2020-104732,07/10/2023,07/15/2023,Standard Class,CU-10170,Client CU-10646,Consumer,United States,Virginia,Virginia,31760,East,TEC-MA-8381,Technology,Machines,Classic Label Printer,1764.86,3,0.0,119.14
7383,US-2021-103433,05/19/2020,05/21/2020,Standard Class,CU-10345,Client CU-10722,Home Office,United States,Louisiana,Louisiana,95931,South,OFF-BI-8382,Office Supplies,Binders,Standard Ring Binder,77.01,3,0.0,12.42
7384,US-2021-102757,06/18/2021,06/24/2021,Same Day,CU-10420,Client CU-10390,Corporate,United States,Missouri,Missouri,54584,Central,TEC-PH-8383,Technology,Phones,Deluxe Smartphone,1965.67,4,0.1,44.49
7385,US-2020-103616,06/18/2021,06/23/2021,Standard Class,CU-10040,Client CU-10152,Corporate,United States,Oregon,Oregon,28133,West,FUR-BO-8384,Furniture,Bookcases,Standard Bookcase,595.6,4,0.1,211.47
7386,US-2022-104782,12/15/2021,12/17/2021,Standard Class,CU-10235,Client CU-10413,Home Office,United States,Wisconsin,Wisconsin,93857,Central,OFF-PA-8385,Office Supplies,Paper,Executive Copy Paper Ream,100.8,2,0.1,34.4
